,user_id,dlc_id,parent_id,recommended,num_review,num_owned_games,dlc_play_time_hr,game_play_time,price_diff,lag_month,dlc_price,game_price,dlc_release_date,game_release_date,dlc:Captionsavailable,dlc:Co-op,dlc:Commentaryavailable,dlc:Cross-PlatformMultiplayer,dlc:DownloadableContent,dlc:Fullcontrollersupport,dlc:Gamepad,dlc:HTCVive,dlc:In-AppPurchases,dlc:IncludesSourceSDK,dlc:Includesleveleditor,dlc:Keyboard/Mouse,dlc:LocalCo-op,dlc:LocalMulti-Player,dlc:MMO,dlc:Multi-player,dlc:OculusRift,dlc:OnlineCo-op,dlc:OnlineMulti-Player,dlc:PartialControllerSupport,dlc:Room-Scale,dlc:Seated,dlc:Shared/SplitScreen,dlc:Single-player,dlc:Standing,dlc:Stats,dlc:SteamAchievements,dlc:SteamCloud,dlc:SteamLeaderboards,dlc:SteamTradingCards,dlc:SteamTurnNotifications,dlc:SteamVRCollectibles,dlc:SteamWorkshop,dlc:TrackedMotionControllers,dlc:ValveAnti-Cheatenabled,dlc:WindowsMixedReality,Accounting,Action,Adventure,Animation&Modeling,AudioProduction,Casual,Design&Illustration,EarlyAccess,Education,FreetoPlay,Indie,MassivelyMultiplayer,PhotoEditing,RPG,Racing,Simulation,SoftwareTraining,Sports,Strategy,Utilities,VideoProduction,WebPublishing,Captionsavailable,Co-op,Commentaryavailable,Cross-PlatformMultiplayer,DownloadableContent,Fullcontrollersupport,Gamedemo,Gamepad,HTCVive,In-AppPurchases,IncludesSourceSDK,Includesleveleditor,Keyboard/Mouse,LocalCo-op,LocalMulti-Player,MMO,Mods,Mods-requireHL2,Multi-player,OculusRift,OnlineCo-op,OnlineMulti-Player,PartialControllerSupport,Room-Scale,Seated,Shared/SplitScreen,Single-player,Standing,Stats,SteamAchievements,SteamCloud,SteamLeaderboards,SteamTradingCards,SteamTurnNotifications,SteamVRCollectibles,SteamWorkshop,TrackedMotionControllers,ValveAnti-Cheatenabled,WindowsMixedReality
0,76561198070442314,325981,24010,1,68,175.0,0.0,79080,5.0,78,29.99,24.99,2015-12-21,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,81.0,39.0,1.0,0.0,42.0,1.0,8.0,0.0,52.0,99.0,22.0,0.0,40.0,4.0,67.0,0.0,2.0,79.0,1.0,0.0,0.0,7.0,51.0,2.0,20.0,0.0,38.0,0.0,2.0,2.0,22.0,3.0,32.0,2.0,1.0,2.0,22.0,1.0,0.0,87.0,2.0,7.0,12.0,45.0,0.0,2.0,10.0,189.0,1.0,27.0,141.0,96.0,49.0,122.0,0.0,0.0,37.0,1.0,9.0,0.0
0,76561198070442314,325988,24010,0,68,175.0,0.0,79080,-5.0,79,19.99,24.99,2016-01-07,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,81.0,39.0,1.0,0.0,42.0,1.0,8.0,0.0,52.0,99.0,22.0,0.0,40.0,4.0,67.0,0.0,2.0,79.0,1.0,0.0,0.0,7.0,51.0,2.0,20.0,0.0,38.0,0.0,2.0,2.0,22.0,3.0,32.0,2.0,1.0,2.0,22.0,1.0,0.0,87.0,2.0,7.0,12.0,45.0,0.0,2.0,10.0,189.0,1.0,27.0,141.0,96.0,49.0,122.0,0.0,0.0,37.0,1.0,9.0,0.0
0,76561198070442314,376966,24010,1,68,175.0,0.0,79080,15.000000000000004,86,39.99,24.99,2016-09-01,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,81.0,39.0,1.0,0.0,42.0,1.0,8.0,0.0,52.0,99.0,22.0,0.0,40.0,4.0,67.0,0.0,2.0,79.0,1.0,0.0,0.0,7.0,51.0,2.0,20.0,0.0,38.0,0.0,2.0,2.0,22.0,3.0,32.0,2.0,1.0,2.0,22.0,1.0,0.0,87.0,2.0,7.0,12.0,45.0,0.0,2.0,10.0,189.0,1.0,27.0,141.0,96.0,49.0,122.0,0.0,0.0,37.0,1.0,9.0,0.0
0,76561198070442314,448180,24010,1,68,175.0,0.0,79080,-5.0,89,19.99,24.99,2016-11-10,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,81.0,39.0,1.0,0.0,42.0,1.0,8.0,0.0,52.0,99.0,22.0,0.0,40.0,4.0,67.0,0.0,2.0,79.0,1.0,0.0,0.0,7.0,51.0,2.0,20.0,0.0,38.0,0.0,2.0,2.0,22.0,3.0,32.0,2.0,1.0,2.0,22.0,1.0,0.0,87.0,2.0,7.0,12.0,45.0,0.0,2.0,10.0,189.0,1.0,27.0,141.0,96.0,49.0,122.0,0.0,0.0,37.0,1.0,9.0,0.0
0,76561198070442314,448199,24010,1,68,175.0,0.0,79080,-5.0,92,19.99,24.99,2017-02-16,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,81.0,39.0,1.0,0.0,42.0,1.0,8.0,0.0,52.0,99.0,22.0,0.0,40.0,4.0,67.0,0.0,2.0,79.0,1.0,0.0,0.0,7.0,51.0,2.0,20.0,0.0,38.0,0.0,2.0,2.0,22.0,3.0,32.0,2.0,1.0,2.0,22.0,1.0,0.0,87.0,2.0,7.0,12.0,45.0,0.0,2.0,10.0,189.0,1.0,27.0,141.0,96.0,49.0,122.0,0.0,0.0,37.0,1.0,9.0,0.0
0,76561198070442314,448192,24010,0,68,175.0,0.0,79080,15.000000000000004,92,39.99,24.99,2017-02-16,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,81.0,39.0,1.0,0.0,42.0,1.0,8.0,0.0,52.0,99.0,22.0,0.0,40.0,4.0,67.0,0.0,2.0,79.0,1.0,0.0,0.0,7.0,51.0,2.0,20.0,0.0,38.0,0.0,2.0,2.0,22.0,3.0,32.0,2.0,1.0,2.0,22.0,1.0,0.0,87.0,2.0,7.0,12.0,45.0,0.0,2.0,10.0,189.0,1.0,27.0,141.0,96.0,49.0,122.0,0.0,0.0,37.0,1.0,9.0,0.0
0,76561198187868390,65244,24010,0,1,6.0,0.0,4613,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,0.0,4.0,0.0,0.0,3.0,2.0,2.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0
0,76561198301343034,65244,24010,0,1,7.0,0.0,9936,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0
0,76561198125749675,65244,24010,1,18,62.0,0.0,3839,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,32.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,56.0,0.0,3.0,33.0,21.0,7.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0
0,76561198125749675,277777,24010,1,18,62.0,0.0,3839,15.000000000000004,72,39.99,24.99,2015-06-25,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,32.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,56.0,0.0,3.0,33.0,21.0,7.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0
0,76561198125749675,325988,24010,0,18,62.0,0.0,3839,-5.0,79,19.99,24.99,2016-01-07,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,32.0,20.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,5.0,0.0,11.0,0.0,1.0,21.0,0.0,0.0,0.0,2.0,2.0,3.0,2.0,0.0,16.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,1.0,11.0,0.0,0.0,5.0,56.0,0.0,3.0,33.0,21.0,7.0,21.0,0.0,0.0,6.0,0.0,0.0,0.0
0,76561198071644656,55380,55230,1,18,10.0,0.0,7681,-3.0,2,6.99,9.99,2012-01-17,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0
0,76561198071644656,55398,55230,0,18,10.0,0.0,7681,-7.0,4,2.99,9.99,2012-04-10,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0
0,76561198071644656,55396,55230,1,18,10.0,0.0,7681,-7.0,4,2.99,9.99,2012-04-10,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0
0,76561198071644656,55381,55230,1,18,10.0,0.0,7681,-3.0,3,6.99,9.99,2012-02-21,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0
0,76561198071644656,55391,55230,0,18,10.0,0.0,7681,-7.0,6,2.99,9.99,2012-05-22,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0
0,76561198071644656,55392,55230,0,18,10.0,0.0,7681,-7.0,7,2.99,9.99,2012-06-12,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,5.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,6.0,0.0,4.0,8.0,7.0,3.0,7.0,0.0,0.0,4.0,0.0,2.0,0.0
0,76561198200197481,65244,24010,1,6,39.0,0.0,21228,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,20.0,13.0,0.0,0.0,6.0,0.0,3.0,0.0,9.0,6.0,2.0,0.0,3.0,0.0,8.0,0.0,1.0,2.0,0.0,0.0,0.0,7.0,8.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0,7.0,7.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,0.0,2.0,4.0,7.0,0.0,0.0,0.0,31.0,0.0,9.0,18.0,11.0,5.0,11.0,0.0,0.0,6.0,0.0,6.0,0.0
0,76561198023248953,65244,24010,1,4,20.0,0.0,158344,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,13.0,0.0,2.0,8.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0
0,76561198023248953,277748,24010,1,4,20.0,0.0,158344,15.000000000000004,63,39.99,24.99,2014-10-02,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,13.0,0.0,2.0,8.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0
0,76561198023248953,621922,24010,1,4,20.0,0.0,158344,15.000000000000004,101,39.99,24.99,2017-11-02,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,9.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,6.0,0.0,1.0,0.0,13.0,0.0,2.0,8.0,6.0,3.0,3.0,0.0,0.0,3.0,0.0,2.0,0.0
0,76561198086889453,65244,24010,1,7,43.0,0.0,85243,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,16.0,6.0,0.0,1.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,8.0,0.0,5.0,0.0,3.0,0.0,1.0,1.0,6.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,20.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,30.0,0.0,8.0,27.0,11.0,7.0,26.0,0.0,0.0,14.0,0.0,2.0,0.0
0,76561198086889453,65218,24010,1,7,43.0,0.0,85243,-11.999999999999998,34,12.99,24.99,2012-05-17,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,16.0,6.0,0.0,1.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,8.0,0.0,5.0,0.0,3.0,0.0,1.0,1.0,6.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,20.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,30.0,0.0,8.0,27.0,11.0,7.0,26.0,0.0,0.0,14.0,0.0,2.0,0.0
0,76561198086889453,222597,24010,1,7,43.0,0.0,85243,-5.0,52,19.99,24.99,2013-10-24,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,16.0,6.0,0.0,1.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,8.0,0.0,5.0,0.0,3.0,0.0,1.0,1.0,6.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,20.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,30.0,0.0,8.0,27.0,11.0,7.0,26.0,0.0,0.0,14.0,0.0,2.0,0.0
0,76561198086889453,222635,24010,1,7,43.0,0.0,85243,-11.999999999999998,58,12.99,24.99,2014-04-17,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,15.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,6.0,16.0,6.0,0.0,1.0,0.0,22.0,0.0,0.0,22.0,0.0,0.0,0.0,3.0,8.0,0.0,5.0,0.0,3.0,0.0,1.0,1.0,6.0,1.0,10.0,1.0,0.0,0.0,4.0,0.0,0.0,20.0,1.0,1.0,6.0,9.0,0.0,1.0,0.0,30.0,0.0,8.0,27.0,11.0,7.0,26.0,0.0,0.0,14.0,0.0,2.0,0.0
0,76561198123731064,55380,55230,1,104,473.0,0.0,1443,-3.0,2,6.99,9.99,2012-01-17,2011-11-14,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0.0,292.0,177.0,1.0,0.0,63.0,0.0,12.0,0.0,63.0,268.0,31.0,0.0,116.0,7.0,56.0,0.0,8.0,99.0,2.0,2.0,0.0,40.0,117.0,10.0,49.0,0.0,199.0,0.0,2.0,5.0,37.0,9.0,55.0,3.0,22.0,18.0,25.0,1.0,0.0,195.0,6.0,33.0,55.0,101.0,3.0,5.0,46.0,420.0,3.0,65.0,356.0,255.0,100.0,319.0,0.0,0.0,75.0,4.0,38.0,1.0
0,76561198123731064,204371,204360,1,104,473.0,0.0,1107,-14.0,0,0.99,14.99,2012-09-26,2012-09-26,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,292.0,177.0,1.0,0.0,63.0,0.0,12.0,0.0,63.0,268.0,31.0,0.0,116.0,7.0,56.0,0.0,8.0,99.0,2.0,2.0,0.0,40.0,117.0,10.0,49.0,0.0,199.0,0.0,2.0,5.0,37.0,9.0,55.0,3.0,22.0,18.0,25.0,1.0,0.0,195.0,6.0,33.0,55.0,101.0,3.0,5.0,46.0,420.0,3.0,65.0,356.0,255.0,100.0,319.0,0.0,0.0,75.0,4.0,38.0,1.0
0,76561198123731064,256505,204300,1,104,473.0,0.0,1969,4.99,21,4.99,0.0,2014-05-14,2012-08-01,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0.0,292.0,177.0,1.0,0.0,63.0,0.0,12.0,0.0,63.0,268.0,31.0,0.0,116.0,7.0,56.0,0.0,8.0,99.0,2.0,2.0,0.0,40.0,117.0,10.0,49.0,0.0,199.0,0.0,2.0,5.0,37.0,9.0,55.0,3.0,22.0,18.0,25.0,1.0,0.0,195.0,6.0,33.0,55.0,101.0,3.0,5.0,46.0,420.0,3.0,65.0,356.0,255.0,100.0,319.0,0.0,0.0,75.0,4.0,38.0,1.0
0,76561197978351646,65244,24010,1,17,81.0,0.0,48918,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,32.0,20.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,13.0,2.0,0.0,10.0,1.0,15.0,0.0,2.0,19.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,0.0,17.0,0.0,2.0,2.0,3.0,6.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,28.0,2.0,1.0,3.0,19.0,0.0,2.0,1.0,65.0,1.0,8.0,39.0,34.0,4.0,35.0,0.0,0.0,10.0,0.0,4.0,0.0
0,76561197978351646,277745,24010,1,17,81.0,0.0,48918,-5.0,63,19.99,24.99,2014-10-09,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,32.0,20.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,13.0,2.0,0.0,10.0,1.0,15.0,0.0,2.0,19.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,0.0,17.0,0.0,2.0,2.0,3.0,6.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,28.0,2.0,1.0,3.0,19.0,0.0,2.0,1.0,65.0,1.0,8.0,39.0,34.0,4.0,35.0,0.0,0.0,10.0,0.0,4.0,0.0
0,76561197978351646,325950,24010,1,17,81.0,0.0,48918,-5.0,72,19.99,24.99,2015-07-02,2009-07-12,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0.0,32.0,20.0,0.0,0.0,3.0,0.0,1.0,0.0,2.0,13.0,2.0,0.0,10.0,1.0,15.0,0.0,2.0,19.0,0.0,0.0,0.0,7.0,7.0,6.0,6.0,0.0,17.0,0.0,2.0,2.0,3.0,6.0,8.0,2.0,1.0,1.0,2.0,0.0,0.0,28.0,2.0,1.0,3.0,19.0,0.0,2.0,1.0,65.0,1.0,8.0,39.0,34.0,4.0,35.0,0.0,0.0,10.0,0.0,4.0,0.0
0,76561198020846768,65244,24010,0,4,46.0,0.0,85868,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,23.0,16.0,11.0,10.0,0.0,0.0,3.0,0.0,9.0,0.0
0,76561198020846768,577350,530070,1,4,46.0,0.0,6527,-10.000000000000004,6,29.99,39.99,2017-09-14,2017-03-16,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0.0,25.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,20.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,28.0,0.0,2.0,23.0,16.0,11.0,10.0,0.0,0.0,3.0,0.0,9.0,0.0
0,76561198010906927,65244,24010,1,13,10.0,0.0,84800,-11.999999999999998,30,12.99,24.99,2012-01-26,2009-07-12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,6.0,2.0,0.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,12.0,0.0,1.0,7.0,7.0,2.0,8.0,0.0,0.0,4.0,0.0,1.0,0.0
